RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2024,11260,중랑구,10500,망우동,1,대지,0520,0022,경일리치빌,2024-08-31,22000,32.88,22.000000,2,,,2012,연립다세대,중개거래,서울 중랑구
2024,11380,은평구,10600,대조동,1,대지,0200,0022,동신아트빌,2024-08-31,26000,43.11,28.000000,2,,,2003,연립다세대,중개거래,서울 은평구
2024,11650,서초구,10600,잠원동,1,대지,0061,0001,신반포25,2024-08-31,284500,84.49,0.000000,3,,,1984,아파트,중개거래,서울 서초구
2024,11740,강동구,10200,고덕동,1,대지,0210,0001,고덕센트럴푸르지오,2024-08-31,120000,59.06,0.000000,27,,,2020,아파트,중개거래,"경기 남양주시, 서울 강동구"
2024,11650,서초구,10700,반포동,1,대지,0070,0000,라인,2024-08-31,172000,84.89,0.000000,8,,,1995,아파트,중개거래,서울 서초구
2024,11710,송파구,10300,풍납동,1,대지,0508,0000,한강극동,2024-08-31,130000,114.76,0.000000,8,,,1995,아파트,중개거래,서울 송파구
2024,11740,강동구,10300,상일동,1,대지,0513,0000,고덕센트럴IPARK,2024-08-31,129500,59.99,0.000000,16,,,2019,아파트,중개거래,서울 강동구
2024,11200,성동구,10800,응봉동,1,대지,0098,0000,금호현대,2024-08-31,100500,79.8,0.000000,2,,,1990,아파트,중개거래,서울 성동구
2024,11530,구로구,10700,개봉동,1,대지,0478,0000,한진,2024-08-31,62000,84.96,0.000000,2,,,2000,아파트,중개거래,서울 구로구
2024,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2024-08-31,170000,84.94,0.000000,12,,,2020,아파트,중개거래,서울 강동구
2024,11410,서대문구,11800,홍은동,1,대지,0274,0032,서대문노블루체,2024-08-31,26000,27.59,0.000000,6,,,2018,아파트,중개거래,서울 서대문구
2024,11470,양천구,10100,신정동,1,대지,0087,0039,유원목동,2024-08-31,117000,84.98,0.000000,1,,,1990,아파트,중개거래,서울 양천구
2024,11380,은평구,10800,역촌동,1,대지,0017,0007,샹그리라(17-7),2024-08-31,31500,43.81,16.000000,9,,,2015,연립다세대,중개거래,"서울 광진구, 서울 은평구"
2024,11350,노원구,10600,중계동,1,대지,0137,0039,정진아트리움,2024-08-31,51000,84.95,0.000000,10,,,2008,아파트,중개거래,서울 노원구
2024,11410,서대문구,10800,영천동,1,대지,0100,0000,독립문삼호,2024-08-31,95800,84.78,0.000000,3,,,1995,아파트,중개거래,서울 서대문구
2024,11260,중랑구,10500,망우동,1,대지,0495,0000,한일써너스빌리젠시 2단지,2024-08-31,36500,59.29,76.850000,8,,,2008,오피스텔,중개거래,서울 중랑구
2024,11650,서초구,10700,반포동,1,대지,0030,0026,반포리체,2024-08-31,353000,84.967,0.000000,15,,,2010,아파트,중개거래,서울 서초구
2024,11170,용산구,13300,서빙고동,1,대지,0241,0021,신동아,2024-08-31,347000,140.81,0.000000,3,,,1984,아파트,중개거래,"서울 서초구, 서울 용산구"
2024,11710,송파구,10700,가락동,1,대지,0165,0000,래미안파크팰리스,2024-08-31,152000,59.968,0.000000,14,,,2007,아파트,중개거래,서울 송파구
2024,11260,중랑구,10200,상봉동,1,대지,0484,0000,"엘지,쌍용아파트",2024-08-31,61000,68.12,0.000000,13,,,1996,아파트,중개거래,서울 중랑구
2024,11650,서초구,10700,반포동,1,대지,1341,0000,반포래미안아이파크,2024-08-31,345000,84.93,0.000000,4,,,2018,아파트,중개거래,서울 서초구
2024,11200,성동구,11300,옥수동,1,대지,0475,0000,한남 더 리버 오피스텔,2024-08-31,21000,27.01,37.030000,6,,,2004,오피스텔,중개거래,서울 성동구
2024,11230,동대문구,10600,장안동,1,대지,0092,0015,대성(92-15),2024-08-31,34580,55.44,56.000000,2,,,1986,연립다세대,직거래,
2024,11560,영등포구,13200,신길동,1,대지,1354,0000,여의도스테이A동,2024-08-31,59700,29.22,24.000000,3,,,2024,연립다세대,직거래,
2024,11380,은평구,10800,역촌동,1,대지,0070,0051,다솜,2024-08-31,20000,38.41,24.000000,2,,,2012,연립다세대,중개거래,서울 은평구
2024,11470,양천구,10100,신정동,1,대지,1259,0000,신트리1,2024-08-31,61500,49.95,0.000000,9,,,1999,아파트,중개거래,서울 양천구
2024,11215,광진구,10400,광장동,1,대지,0582,0000,광장힐스테이트,2024-08-31,170000,59.99,0.000000,18,,,2012,아파트,중개거래,서울 광진구
2024,11560,영등포구,12700,양평동3가,1,대지,0079,0000,현대3차,2024-08-31,94700,84.63,0.000000,6,,,1991,아파트,중개거래,서울 영등포구
2024,11350,노원구,10200,월계동,1,대지,0013,0000,미륭,2024-08-31,66000,51.48,0.000000,12,,,1986,아파트,중개거래,서울 노원구
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,2024-08-31,55000,60,0.000000,12,,,2005,아파트,중개거래,서울 성북구
2024,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,2024-08-31,234000,59.888,0.000000,4,,,2019,아파트,중개거래,서울 강남구
2024,11290,성북구,13500,종암동,1,대지,0104,0001,종암에스케이,2024-08-31,64000,59.04,0.000000,24,,,1999,아파트,중개거래,서울 성북구
2024,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,2024-08-31,82000,84.94,0.000000,7,,,2000,아파트,중개거래,서울 동대문구
2024,11680,강남구,10600,대치동,1,대지,0902,0000,포스코더샵,2024-08-31,320000,139.54,0.000000,8,,,2004,아파트,중개거래,"경기 성남시 분당구, 서울 강남구"
2024,11110,종로구,16000,연지동,1,대지,0056,0000,더넥스트 종로,2024-08-31,25800,18.66,26.419300,11,,,2022,오피스텔,중개거래,서울 종로구
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,2024-08-31,49300,59.88,0.000000,14,,,2005,아파트,중개거래,서울 성북구
2024,11215,광진구,10500,자양동,1,대지,0680,0063,롯데캐슬 이스트폴,2024-08-31,136880,84.86,0.000000,9,분양권,,0,아파트,중개거래,서울 강동구
2024,11530,구로구,10700,개봉동,1,대지,0480,0000,현대홈타운,2024-08-31,64500,59.49,0.000000,11,,,2001,아파트,중개거래,서울 구로구
2024,11260,중랑구,10100,면목동,1,대지,0453,0016,베아트리스,2024-08-31,29000,27.1,20.000000,5,,,2018,연립다세대,중개거래,서울 중랑구
2024,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,2024-08-31,95000,84.89,0.000000,17,,,1997,아파트,중개거래,서울 영등포구
2024,11560,영등포구,13200,신길동,1,대지,0897,0001,삼환,2024-08-31,86500,59.53,0.000000,9,,,1997,아파트,중개거래,서울 영등포구
2024,11680,강남구,10600,대치동,1,대지,0065,0000,쌍용대치2,2024-08-31,323000,120.76,0.000000,10,,,1983,아파트,중개거래,서울 강남구
2024,11470,양천구,10200,목동,1,대지,0905,0022,목동트윈빌,2024-08-31,157000,156,0.000000,15,,,2000,아파트,중개거래,서울 양천구
2024,11620,관악구,10100,봉천동,1,대지,1606,0008,세기하이츠빌라,2024-08-31,21100,47.21,28.000000,2,,,1993,연립다세대,중개거래,서울 관악구
2024,11215,광진구,10500,자양동,1,대지,0801,0001,백합빌라,2024-08-31,48000,35.13,23.000000,1,,,1997,연립다세대,중개거래,서울 광진구
2024,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,2024-08-31,80100,59.83,0.000000,3,,,1997,아파트,중개거래,서울 영등포구
2024,11380,은평구,10700,응암동,1,대지,0766,0000,백련산파크자이,2024-08-31,82000,84.669,0.000000,1,,,2021,아파트,중개거래,서울 은평구
2024,11350,노원구,10600,중계동,1,대지,0362,0001,주공8,2024-08-31,53000,49.72,0.000000,12,,,1993,아파트,중개거래,서울 노원구
2024,11140,중구,16200,신당동,1,대지,0405,0008,리베르떼신당,2024-08-31,32000,23.3,18.000000,5,,,2020,연립다세대,중개거래,서울 중구
2024,11215,광진구,10400,광장동,1,대지,0484,0000,현대3,2024-08-31,145000,84.97,0.000000,17,,,1990,아파트,중개거래,서울 광진구
2024,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,2024-08-31,163000,114.88,0.000000,14,,,2002,아파트,중개거래,서울 중구
2024,11200,성동구,10800,응봉동,1,대지,0275,0000,신동아,2024-08-31,80000,59.97,0.000000,6,,,1996,아파트,중개거래,서울 성동구
2024,11380,은평구,10700,응암동,1,대지,0766,0000,백련산파크자이,2024-08-31,68000,49.759,0.000000,8,,,2021,아파트,중개거래,서울 은평구
2024,11680,강남구,11000,압구정동,1,대지,0369,0001,"현대2차(10,11,20,23,24,25동)",2024-08-31,718000,160.28,0.000000,14,,,1976,아파트,중개거래,서울 강남구
2024,11650,서초구,10800,서초동,1,대지,1754,0000,래미안서초에스티지S,2024-08-31,289000,84.8,0.000000,6,,,2018,아파트,중개거래,서울 서초구
2024,11290,성북구,13300,정릉동,1,대지,0494,0000,중앙하이츠빌1단지,2024-08-31,68900,84.98,0.000000,3,,,2004,아파트,중개거래,서울 성북구
2024,11290,성북구,13500,종암동,1,대지,0134,0000,래미안라센트,2024-08-31,91000,59.98,0.000000,9,,,2011,아파트,중개거래,서울 성북구
2024,11470,양천구,10300,신월동,1,대지,1055,0000,신정두산위브,2024-08-31,94000,84.22,0.000000,6,,,2012,아파트,중개거래,서울 양천구
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,2024-08-31,130000,114.9,0.000000,23,,,2008,아파트,중개거래,서울 중구
2024,11530,구로구,11200,항동,1,대지,0233,0000,현대홈타운스위트,2024-08-31,64000,84.98,0.000000,4,,,2004,아파트,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,0691,0000,상계주공7(고층),2024-08-31,49000,41.3,0.000000,8,,,1988,아파트,중개거래,서울 노원구
2024,11590,동작구,10200,상도동,1,대지,0210,0471,우성그린빌(A동),2024-08-31,49000,80.48,38.000000,1,,,2003,연립다세대,중개거래,서울 동작구
2024,11530,구로구,10600,고척동,1,대지,0336,0000,삼환로즈빌,2024-08-31,84500,84.994,0.000000,8,,,2004,아파트,중개거래,서울 구로구
2024,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,2024-08-31,137000,59.7,0.000000,15,,,1999,아파트,중개거래,서울 성동구
2024,11470,양천구,10200,목동,1,대지,0929,0000,목동청구한신아파트,2024-08-31,164500,84.76,0.000000,12,,,1997,아파트,중개거래,서울 양천구
2024,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2024-08-31,87000,84.95,0.000000,10,,,2000,아파트,중개거래,서울 동대문구
2024,11740,강동구,10600,둔촌동,1,대지,0630,0000,둔촌푸르지오,2024-08-31,124000,84.9,0.000000,11,,,2010,아파트,중개거래,서울 강동구
2024,11500,강서구,10300,화곡동,1,대지,0371,0037,우성빌라,2024-08-31,24000,59.85,31.000000,1,,,1997,연립다세대,중개거래,서울 강서구
2024,11650,서초구,10100,방배동,1,대지,0862,0008,리움캐슬,2024-08-31,25200,19.54,11.000000,4,,,2016,연립다세대,중개거래,서울 서초구
2024,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2024-08-31,231000,84.9,0.000000,28,,,2008,아파트,중개거래,서울 송파구
2024,11500,강서구,10900,방화동,1,대지,0546,0001,방화3차우림필유,2024-08-31,77500,84.57,0.000000,9,,,2005,아파트,중개거래,"서울 강서구, 서울 양천구"
2024,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2024-08-31,220000,84.9,0.000000,8,,,2008,아파트,중개거래,서울 송파구
2024,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,2024-08-31,100000,84.984,0.000000,16,,,2014,아파트,중개거래,서울 양천구
2024,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2024-08-31,73800,59.34,0.000000,16,,,2000,아파트,중개거래,서울 동대문구
2024,11380,은평구,10700,응암동,1,대지,0767,0000,백련산에스케이뷰아이파크,2024-08-31,98500,84.903,0.000000,8,,,2020,아파트,중개거래,서울 은평구
2024,11650,서초구,10700,반포동,1,대지,0053,0002,쏠레뉴,2024-08-31,173000,115.92,0.000000,3,,,2004,아파트,중개거래,서울 서초구
2024,11350,노원구,10500,상계동,1,대지,0691,0000,상계주공7(고층),2024-08-31,65000,58.01,0.000000,1,,,1988,아파트,중개거래,서울 노원구
2024,11710,송파구,11200,오금동,1,대지,0116,0008,장원파크빌라,2024-08-31,27000,49.5,33.000000,2,,,1989,연립다세대,중개거래,서울 송파구
2024,11500,강서구,10900,방화동,1,대지,0839,0000,방화그린,2024-08-31,42000,39.76,0.000000,3,,,1993,아파트,중개거래,서울 강서구
2024,11680,강남구,10300,개포동,1,대지,0654,0000,현대2,2024-08-31,248000,84.81,0.000000,1,,,1986,아파트,중개거래,서울 강남구
2024,11200,성동구,10800,응봉동,1,대지,0097,0000,대림(2차),2024-08-31,105000,84.53,0.000000,3,,,1989,아파트,중개거래,서울 성동구
2024,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2024-08-31,225000,84.9,0.000000,11,,,2008,아파트,중개거래,서울 송파구
2024,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,2024-08-31,99000,84.966,0.000000,12,,,2014,아파트,중개거래,서울 양천구
2024,11350,노원구,10500,상계동,1,대지,0138,0166,화이트빌,2024-08-31,47000,48.88,29.000000,2,,,2016,연립다세대,중개거래,서울 노원구
2024,11740,강동구,10200,고덕동,1,대지,0312,0000,배재현대,2024-08-31,99000,59.94,0.000000,18,,,1995,아파트,중개거래,서울 강동구
2024,11410,서대문구,11900,북가좌동,1,대지,0003,0073,세종파크빌리지(3-73),2024-08-31,19200,44.88,25.000000,3,,,2007,연립다세대,중개거래,서울 서대문구
2024,11650,서초구,10900,내곡동,1,대지,0411,0000,서초더샵포레,2024-08-31,155000,84.81,0.000000,19,,,2014,아파트,중개거래,서울 서초구
2024,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2024-08-31,214000,84.79,0.000000,1,,,2008,아파트,중개거래,서울 송파구
2024,11440,마포구,10800,대흥동,1,대지,0660,0000,대흥동태영아파트,2024-08-31,120000,59.4,0.000000,21,,,1999,아파트,중개거래,서울 마포구
2024,11590,동작구,10100,노량진동,1,대지,0119,0124,한빛빌라트,2024-08-31,150000,89.11,45.000000,3,,,1996,연립다세대,중개거래,서울 동작구
2024,11260,중랑구,10100,면목동,1,대지,1545,0000,사가정센트럴아이파크,2024-08-31,124000,84.956,0.000000,14,,,2020,아파트,중개거래,"서울 강남구, 서울 중랑구"
2024,11230,동대문구,10600,장안동,1,대지,0336,0000,장안현대홈타운(336),2024-08-31,103000,112.78,0.000000,5,,,2003,아파트,중개거래,서울 동대문구
2024,11410,서대문구,11000,북아현동,1,대지,1009,0000,두산,2024-08-31,85000,59.96,0.000000,16,,,1999,아파트,중개거래,서울 서대문구
2024,11530,구로구,11000,온수동,1,대지,0059,0008,신태흥목화빌라7차,2024-08-31,19200,50.08,36.000000,4,,,1996,연립다세대,중개거래,서울 구로구
2024,11290,성북구,13900,석관동,1,대지,0010,0000,두산,2024-08-31,80000,84.9,0.000000,7,,,1998,아파트,중개거래,서울 성북구
2024,11560,영등포구,13300,대림동,1,대지,0785,0001,현대1,2024-08-31,69000,84.75,0.000000,1,,,1992,아파트,중개거래,서울 영등포구
2024,11215,광진구,10500,자양동,1,대지,0857,0000,도시엔,2024-08-31,22000,13.38,10.000000,4,,,2011,연립다세대,중개거래,서울 용산구
2024,11560,영등포구,13300,대림동,1,대지,0777,0001,신동아,2024-08-31,62500,67.41,0.000000,4,,,1987,아파트,중개거래,서울 영등포구
2024,11710,송파구,10400,송파동,1,대지,0243,0000,래미안송파파인탑,2024-08-31,172000,71.58,0.000000,9,,,2012,아파트,중개거래,서울 송파구
2024,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2024-08-31,122900,82.94,0.000000,16,,,2000,아파트,중개거래,서울 강동구
2024,11290,성북구,13400,길음동,1,대지,1289,0000,롯데캐슬클라시아,2024-08-31,150000,84.769,0.000000,16,,,2022,아파트,중개거래,서울 성북구
2024,11740,강동구,10200,고덕동,1,대지,0486,0000,아남1,2024-08-31,74900,50.2,0.000000,10,,,1996,아파트,중개거래,"서울 강동구, 서울 광진구"
2024,11410,서대문구,12000,남가좌동,1,대지,0379,0000,래미안남가좌2차,2024-08-31,95700,59.788,0.000000,5,,,2005,아파트,중개거래,서울 서대문구
2024,11470,양천구,10100,신정동,1,대지,0973,0016,준쉐르빌(973-16),2024-08-31,39000,43,18.000000,4,,,2011,연립다세대,중개거래,서울 양천구
2024,11650,서초구,11100,신원동,1,대지,0559,0000,서초 케이타운 오피스텔,2024-08-31,19000,21.58,21.580000,4,,,2017,오피스텔,중개거래,서울 서초구
2024,11500,강서구,10600,내발산동,1,대지,0650,0002,아데나팰리스,2024-08-31,24400,28.53,17.000000,5,,,2016,연립다세대,중개거래,서울 강서구
2024,11410,서대문구,12000,남가좌동,1,대지,0379,0000,래미안남가좌2차,2024-08-31,89700,59.788,0.000000,2,,,2005,아파트,중개거래,서울 서대문구
2024,11740,강동구,10100,명일동,1,대지,0251,0001,현대(명일),2024-08-31,69000,57.09,0.000000,3,,,1988,아파트,중개거래,서울 강동구
2024,11500,강서구,10200,등촌동,1,대지,0633,0017,등촌투웨니퍼스트2차,2024-08-31,23400,29.68,38.430000,14,,,2016,오피스텔,중개거래,"서울 강서구, 서울 양천구"
2024,11740,강동구,10100,명일동,1,대지,0251,0001,현대(명일),2024-08-31,68000,57.09,0.000000,3,,,1988,아파트,중개거래,서울 강동구
2024,11710,송파구,10800,문정동,1,대지,0007,0001,더숲,2024-08-31,40000,46.72,28.000000,3,,,2020,연립다세대,중개거래,서울 송파구
2024,11230,동대문구,10500,답십리동,1,대지,0530,0017,한성아펠시티,2024-08-31,18400,22.14,31.980000,11,,,2019,오피스텔,중개거래,서울 동대문구
2024,11350,노원구,10300,공릉동,1,대지,0737,0000,삼익포레스트아파트,2024-08-31,67000,84.6,0.000000,8,,,1995,아파트,중개거래,서울 노원구
2024,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),2024-08-31,87000,84.74,0.000000,14,,,1992,아파트,중개거래,서울 관악구
2024,11350,노원구,10200,월계동,1,대지,0013,0000,미성,2024-08-31,54000,33.28,0.000000,2,,,1986,아파트,중개거래,서울 노원구
2024,11380,은평구,10400,갈현동,1,대지,0520,0001,우성진빌라,2024-08-31,15000,36.57,27.000000,1,,,1991,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10900,방화동,1,대지,0852,0000,마곡중앙하이츠아파트,2024-08-31,57000,59.34,0.000000,14,,,1994,아파트,중개거래,서울 강서구
2024,11320,도봉구,10600,방학동,1,대지,0713,0012,우암쎈스뷰아파트,2024-08-31,41000,68.552,0.000000,2,,,2003,아파트,중개거래,서울 동대문구
2024,11350,노원구,10300,공릉동,1,대지,0737,0000,삼익포레스트아파트,2024-08-31,43500,51.03,0.000000,11,,,1995,아파트,중개거래,서울 노원구
2024,11710,송파구,11200,오금동,1,대지,0112,0000,진성파크빌라(다동),2024-08-31,34800,60.19,33.000000,3,,,1991,연립다세대,중개거래,서울 송파구
2024,11230,동대문구,10400,전농동,1,대지,0688,0000,래미안아름숲,2024-08-31,92800,59.9,0.000000,8,,,2012,아파트,중개거래,서울 동대문구
2024,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,2024-08-31,56500,50.67,0.000000,9,,,1988,아파트,중개거래,서울 양천구
2024,11440,마포구,10800,대흥동,1,대지,0032,0002,마포아트빌,2024-08-31,60000,19.68,18.000000,3,,,2020,연립다세대,중개거래,서울 용산구
2024,11560,영등포구,11000,여의도동,1,대지,0040,0000,장미,2024-08-31,250000,133.69,0.000000,4,,,1978,아파트,중개거래,서울 영등포구
2024,11230,동대문구,10900,휘경동,1,대지,0286,0262,벽산,2024-08-31,20500,35.69,19.000000,1,,,1994,연립다세대,중개거래,서울 동대문구
2024,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,2024-08-31,78000,84.77,0.000000,1,,,1999,아파트,중개거래,서울 노원구
2024,11470,양천구,10200,목동,1,대지,0929,0000,목동청구한신아파트,2024-08-31,156000,84.77,0.000000,1,,,1997,아파트,중개거래,서울 양천구
2024,11620,관악구,10200,신림동,1,대지,1572,0002,세진빌,2024-08-31,21000,26.25,16.000000,3,,,2013,연립다세대,중개거래,서울 관악구
2024,11680,강남구,10800,논현동,1,대지,0105,0000,동현아파트1~6,2024-08-31,219000,84.92,0.000000,5,,,1985,아파트,중개거래,서울 강남구
2024,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌3단지,2024-08-31,225000,83.06,0.000000,4,,,1988,아파트,중개거래,서울 송파구
2024,11440,마포구,10900,염리동,1,대지,0533,0000,마포자이더센트리지(102동~112동),2024-08-31,149000,59.99,0.000000,24,,,2022,아파트,중개거래,서울 마포구
2024,11230,동대문구,10200,용두동,1,대지,0779,0000,신동아,2024-08-31,79500,84.63,0.000000,2,,,1994,아파트,중개거래,서울 동대문구
2024,11590,동작구,10200,상도동,1,대지,0214,0005,대왕주택(214-5),2024-08-31,32000,48.08,37.000000,4,,,2009,연립다세대,중개거래,서울 동작구
2024,11500,강서구,10300,화곡동,1,대지,1145,0000,우장산롯데캐슬,2024-08-31,118000,117.19,0.000000,11,,,2003,아파트,중개거래,서울 강서구
2024,11350,노원구,10200,월계동,1,대지,0013,0000,미성,2024-08-31,65900,50.14,0.000000,9,,,1986,아파트,중개거래,서울 노원구
2024,11680,강남구,10100,역삼동,,,,,,2024-08-31,540000,644.12,209.000000,,,,2001,단독다가구,중개거래,서울 강남구
2024,11680,강남구,11400,일원동,1,대지,0741,0000,래미안 개포 루체하임,2024-08-31,245000,59.98,0.000000,21,,,2018,아파트,중개거래,서울 강남구
2024,11740,강동구,10900,천호동,1,대지,0335,0014,아성뜨란채,2024-08-31,39800,40.36,25.000000,4,,,2016,연립다세대,중개거래,서울 강동구
2024,11440,마포구,10900,염리동,1,대지,0521,0000,마포자이,2024-08-31,217500,113.803,0.000000,22,,,2003,아파트,중개거래,서울 마포구
2024,11170,용산구,12900,이촌동,1,대지,0399,0001,우성,2024-08-31,145000,58.2,0.000000,4,,,1995,아파트,중개거래,서울 용산구
2024,11140,중구,16200,신당동,1,대지,0843,0000,삼성,2024-08-31,80000,84.96,0.000000,18,,,1999,아파트,중개거래,서울 강동구
2024,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,2024-08-31,132700,84.98,0.000000,8,,,2005,아파트,중개거래,서울 강서구
2024,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,2024-08-31,91000,59.98,0.000000,9,,,2019,아파트,중개거래,서울 성북구
2024,11650,서초구,10800,서초동,1,대지,1546,0005,펜타트럼1단지,2024-08-31,70300,49.95,26.000000,4,,,2019,연립다세대,중개거래,서울 서초구
2024,11710,송파구,10300,풍납동,1,대지,0219,0000,미성,2024-08-31,119250,116.965,0.000000,2,,,1985,아파트,중개거래,서울 송파구
2024,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),2024-08-31,70300,58.59,0.000000,12,,,1992,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-08-31,134000,84.87,0.000000,6,,,2000,아파트,중개거래,서울 성동구
2024,11650,서초구,10100,방배동,1,대지,0755,0005,오릭스오피스텔,2024-08-31,25000,40.5,52.590000,10,,,1999,오피스텔,중개거래,서울 서초구
2024,11410,서대문구,11200,대현동,1,대지,0056,0010,더가온 오피스텔,2024-08-31,17900,17.32,26.580000,9,,,2018,오피스텔,중개거래,서울 서대문구
2024,11260,중랑구,10100,면목동,1,대지,1077,0001,용마한신,2024-08-31,40800,44.35,0.000000,1,,,1990,아파트,중개거래,서울 중랑구
2024,11470,양천구,10300,신월동,1,대지,1011,0002,궁전빌라,2024-08-31,17500,39.98,31.000000,1,,,1988,연립다세대,중개거래,"서울 서대문구, 서울 양천구"
2024,11260,중랑구,10100,면목동,,,,,,2024-08-31,74000,204.38,126.000000,,,,1990,단독다가구,중개거래,서울 중랑구
2024,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2024-08-31,61900,84.89,0.000000,10,,,2004,아파트,중개거래,서울 강북구
2024,11410,서대문구,11100,홍제동,1,대지,0455,0000,현대그린,2024-08-31,64000,84.96,0.000000,3,,,1996,아파트,중개거래,"경기 하남시, 서울 서대문구"
2024,11410,서대문구,11700,연희동,1,대지,0739,0000,대우푸르지오,2024-08-31,81000,59.584,0.000000,12,,,2002,아파트,중개거래,서울 서대문구
2024,11680,강남구,10500,삼성동,1,대지,0106,0000,풍림(1차),2024-08-31,170000,59.7,0.000000,14,,,1998,아파트,중개거래,"서울 강남구, 서울 서초구"
2024,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,2024-08-31,108000,84.98,0.000000,12,,,2019,아파트,중개거래,"서울 동대문구, 서울 성북구"
2024,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,2024-08-31,57500,84.94,0.000000,2,,,1995,아파트,중개거래,서울 도봉구
2024,11140,중구,17400,만리동2가,1,대지,0273,0000,서울역센트럴자이,2024-08-31,145000,59.98,0.000000,4,,,2017,아파트,중개거래,서울 중구
2024,11500,강서구,10200,등촌동,1,대지,0630,0003,우성,2024-08-31,77750,84.96,0.000000,9,,,1992,아파트,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0868,0016,대진빌라,2024-08-31,18000,44.41,24.000000,2,,,2008,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11710,송파구,11400,마천동,1,대지,0271,0071,아원빌라,2024-08-31,61500,26.63,16.000000,4,,,2004,연립다세대,중개거래,서울 송파구
2024,11260,중랑구,10100,면목동,1,대지,1544,0000,라온프라이빗,2024-08-31,102500,84.967,0.000000,22,,,2020,아파트,중개거래,서울 중랑구
2024,11710,송파구,10300,풍납동,1,대지,0260,0000,현대리버빌1지구,2024-08-31,68000,43.2,0.000000,3,,,1999,아파트,중개거래,서울 송파구
2024,11230,동대문구,11000,이문동,3,블럭,0257,0042,래미안 라그란데,2024-08-31,129200,74.99,0.000000,8,입주권,,0,아파트,중개거래,서울 동대문구
2024,11380,은평구,10100,수색동,1,대지,0416,0001,진흥엣세벨,2024-08-31,59900,57.503,0.000000,1,,,2003,아파트,중개거래,"서울 마포구, 서울 은평구"
2024,11620,관악구,10100,봉천동,1,대지,1718,0000,벽산블루밍,2024-08-31,71000,59.99,0.000000,7,,,2005,아파트,중개거래,서울 관악구
2024,11470,양천구,10100,신정동,1,대지,0945,0005,예지팰리스85차102동103동,2024-08-31,40000,54.65,39.000000,3,,,2016,연립다세대,중개거래,서울 양천구
2024,11350,노원구,10600,중계동,1,대지,0361,0001,롯데우성,2024-08-31,127000,115.26,0.000000,8,,,1993,아파트,중개거래,서울 노원구
2024,11440,마포구,10400,도화동,1,대지,0082,0000,우성,2024-08-31,115500,68.94,0.000000,11,,,1991,아파트,중개거래,서울 마포구
2024,11530,구로구,10100,신도림동,1,대지,0290,0000,미성,2024-08-31,61000,52.45,0.000000,2,,,1987,아파트,중개거래,서울 구로구
2024,11215,광진구,10500,자양동,1,대지,0862,0000,자양하늘채베르,2024-08-31,96000,46.973,0.000000,14,,,2023,아파트,중개거래,서울 광진구
2024,11620,관악구,10100,봉천동,1,대지,1718,0000,벽산블루밍,2024-08-31,108000,101.95,0.000000,8,,,2005,아파트,중개거래,서울 관악구
